OBJECTID	tract	SHAPE_Length	SHAPE_Area	Tract_1	Population
554	6059076205	0.057167	0.00016	6059076205	6228
555	6059076206	0.06069	0.000188	6059076206	4448
556	6037231220	0.040426	0.000093	6037231220	3518
557	6037273600	0.033045	0.000055	6037273600	2469
558	6037275311	0.054745	0.000115	6037275311	5065
559	6037276602	0.072576	0.000153	6037276602	8091
560	6037294900	0.107495	0.000239	6037294900	3262
561	6037296500	0.042443	0.00009	6037296500	3796
562	6037296900	0.046938	0.000109	6037296900	8250
563	6037543503	0.059607	0.000163	6037543503	5643
564	6037543603	0.052849	0.000144	6037543603	4116
565	6037575901	0.028072	0.000045	6037575901	3825
566	6037576200	0.034728	0.000069	6037576200	5652
567	6037576502	0.023931	0.00003	6037576502	5092
568	6037576902	0.034305	0.000068	6037576902	7877
569	6037577400	0.036668	0.000062	6037577400	3092
570	6037577602	0.053223	0.000132	6037577602	3390
571	6037127101	0.041784	0.000096	6037127101	6969
572	6037127102	0.037031	0.000085	6037127102	4940
573	6037127210	0.059145	0.000145	6037127210	5058
574	6037127220	0.032031	0.000064	6037127220	5020
575	6037127300	0.047304	0.000131	6037127300	4975
576	6037127400	0.054139	0.000117	6037127400	4291
577	6037127510	0.129187	0.000506	6037127510	4261
578	6037127520	0.02362	0.000034	6037127520	3534
579	6037127601	0.039067	0.000087	6037127601	5965
580	6037127602	0.03827	0.000085	6037127602	6490
581	6037127710	0.053769	0.000152	6037127710	6755
582	6037127801	0.049204	0.000125	6037127801	7838
583	6037127802	0.049194	0.000126	6037127802	6808
584	6037127910	0.03201	0.000063	6037127910	4898
585	6037127920	0.03181	0.000062	6037127920	4078
586	6037128100	0.049511	0.000127	6037128100	8145
587	6037128210	0.029716	0.000053	6037128210	5194
588	6037128220	0.030217	0.000053	6037128220	3100
589	6037128302	0.038024	0.000066	6037128302	4763
590	6037128303	0.029223	0.000039	6037128303	4087
591	6037128400	0.070165	0.000169	6037128400	4101
592	6037128500	0.049187	0.000138	6037128500	5166
593	6037128600	0.04871	0.000136	6037128600	6168
594	6037128800	0.054674	0.000143	6037128800	6889
595	6037128910	0.054312	0.000129	6037128910	3775
596	6037131010	0.042507	0.000102	6037131010	5999
597	6037131020	0.050764	0.00014	6037131020	5184
598	6037131100	0.041835	0.000107	6037131100	3067
599	6037131200	0.042817	0.00011	6037131200	3181
600	6037131300	0.042712	0.000111	6037131300	4781
601	6037131400	0.04214	0.000106	6037131400	5161
602	6037131600	0.059431	0.000213	6037131600	4779
603	6037131700	0.051218	0.000133	6037131700	7400
604	6037131800	0.049232	0.000126	6037131800	4664
605	6037131900	0.049616	0.000126	6037131900	3840
606	6037406601	0.056864	0.00019	6037406601	5045
607	6037406602	0.055965	0.000153	6037406602	4910
608	6037406700	0.096538	0.000377	6037406700	9036
609	6037406800	0.077014	0.000179	6037406800	4740
610	6037406900	0.059959	0.000192	6037406900	8211
611	6037407001	0.047388	0.000108	6037407001	5828
612	6037407002	0.074166	0.00029	6037407002	3870
613	6037407101	0.047886	0.000109	6037407101	5277
614	6037407102	0.045068	0.000094	6037407102	5621
615	6037407200	0.063306	0.000142	6037407200	7519
616	6037407301	0.046937	0.000097	6037407301	4727
617	6037407302	0.037251	0.000078	6037407302	3440
618	6037407400	0.031843	0.000061	6037407400	2050
619	6037407500	0.073734	0.000209	6037407500	8070
620	6037407600	0.059035	0.000169	6037407600	8513
621	6037407701	0.047535	0.000106	6037407701	5864
622	6037407702	0.073116	0.000196	6037407702	6496
623	6037407800	0.09586	0.000407	6037407800	8402
624	6037407900	0.053254	0.000146	6037407900	6012
625	6037408001	0.111921	0.000658	6037408001	8165
626	6037408002	0.063354	0.000192	6037408002	7575
627	6037408101	0.069724	0.000181	6037408101	8312
628	6037408102	0.063572	0.000194	6037408102	8986
629	6037408132	0.057992	0.000161	6037408132	10469
630	6037408133	0.05422	0.000108	6037408133	5750
631	6037408134	0.035684	0.000083	6037408134	2952
632	6037408135	0.055835	0.000107	6037408135	4390
633	6037408202	0.205782	0.001021	6037408202	2452
634	6037408211	0.129578	0.000775	6037408211	5947
635	6037408212	0.068621	0.000284	6037408212	4262
636	6037408301	0.066886	0.000201	6037408301	5628
637	6037408302	0.100167	0.000323	6037408302	3646
638	6037408303	0.078666	0.00017	6037408303	3948
639	6037408401	0.051531	0.00011	6037408401	4107
640	6037408402	0.186914	0.001194	6037408402	5469
641	6037404501	0.043088	0.000081	6037404501	2609
642	6037404502	0.049893	0.00013	6037404502	7962
643	6037404600	0.400846	0.00239	6037404600	1446
644	6037404701	0.053061	0.00015	6037404701	5975
645	6037404702	0.049102	0.000107	6037404702	6307
646	6037404703	0.075466	0.000129	6037404703	3406
647	6037404801	0.053031	0.000137	6037404801	6949
648	6037404802	0.049283	0.000097	6037404802	4569
649	6037404803	0.047772	0.000055	6037404803	1930
650	6037404901	0.048579	0.000123	6037404901	5672
651	6037404902	0.033934	0.000068	6037404902	3793
652	6037404903	0.030479	0.000053	6037404903	2927
653	6037405001	0.059951	0.000163	6037405001	6265
654	6037405002	0.039021	0.000087	6037405002	3247
655	6037405101	0.045331	0.000109	6037405101	5532
656	6037405102	0.048243	0.000091	6037405102	4881
657	6037405201	0.054442	0.000134	6037405201	5102
658	6037405202	0.041583	0.000096	6037405202	4808
659	6037405203	0.041779	0.000071	6037405203	3367
660	6037405300	0.105627	0.000247	6037405300	8892
661	6037405400	0.06313	0.000131	6037405400	4466
662	6037405500	0.060412	0.00018	6037405500	6622
663	6037405600	0.072515	0.000208	6037405600	5134
664	6037405700	0.069664	0.000243	6037405700	8530
665	6037405800	0.066711	0.000182	6037405800	5688
666	6037405900	0.0498	0.000127	6037405900	3900
667	6037406000	0.077778	0.000181	6037406000	4955
668	6037406101	0.054474	0.000134	6037406101	2959
669	6037406102	0.057448	0.000157	6037406102	5728
670	6037406200	0.082457	0.000195	6037406200	5396
671	6037406300	0.095501	0.000488	6037406300	5117
672	6037406402	0.049357	0.000093	6037406402	2051
673	6037406411	0.04675	0.000073	6037406411	2140
674	6037406412	0.048264	0.000125	6037406412	2390
675	6037406500	0.064973	0.000209	6037406500	6645
676	6037501802	0.041565	0.000077	6037501802	3255
677	6037501900	0.052681	0.000133	6037501900	3981
678	6037502001	0.044285	0.000097	6037502001	4048
679	6037502002	0.070299	0.000192	6037502002	7033
680	6037502100	0.061699	0.000188	6037502100	5917
681	6037502200	0.058219	0.000171	6037502200	6467
682	6037502301	0.054453	0.000161	6037502301	5414
683	6037502302	0.037419	0.000058	6037502302	3008
684	6037502401	0.039605	0.000091	6037502401	4552
685	6037502402	0.038301	0.000085	6037502402	4173
686	6037502500	0.084228	0.000376	6037502500	4076
687	6037502601	0.052636	0.000183	6037502601	7090
688	6037502602	0.048911	0.000123	6037502602	4474
689	6037502700	0.132012	0.000695	6037502700	7177
690	6037502800	0.150221	0.000585	6037502800	8627
691	6037502901	0.046025	0.000123	6037502901	5348
692	6037502902	0.085398	0.000374	6037502902	3777
693	6037503000	0.047123	0.000129	6037503000	5924
694	6037503101	0.073786	0.000211	6037503101	7152
695	6037503102	0.056486	0.000161	6037503102	7463
696	6037503201	0.045886	0.000127	6037503201	3814
697	6037503202	0.050964	0.000111	6037503202	3955
698	6037503301	0.0438	0.000101	6037503301	3257
699	6037503302	0.055142	0.000149	6037503302	6285
700	6037503401	0.056732	0.000188	6037503401	6269
701	6037503402	0.054072	0.000154	6037503402	3821
702	6037503501	0.067398	0.000152	6037503501	6274
703	6037503502	0.055584	0.000118	6037503502	3926
704	6037503601	0.051227	0.000142	6037503601	4139
705	6037503602	0.076961	0.000326	6037503602	3745
706	6037503701	0.048991	0.000112	6037503701	4603
707	6037503702	0.058849	0.00017	6037503702	4935
708	6037503703	0.06451	0.000254	6037503703	7391
709	6037503801	0.055068	0.000125	6037503801	4099
710	6037503802	0.047754	0.000129	6037503802	4956
711	6071000805	0.116543	0.000547	6071000805	7760
712	6071000806	0.104808	0.000495	6071000806	7158
713	6071000807	0.124973	0.000781	6071000807	6424
714	6071000808	0.071513	0.000265	6071000808	5921
715	6071000809	0.121195	0.000668	6071000809	8720
716	6071000810	0.126806	0.00053	6071000810	12705
717	6071000811	0.077674	0.000263	6071000811	8126
718	6071000812	0.099323	0.000269	6071000812	3657
719	6071000900	0.084927	0.000416	6071000900	11623
720	6071001000	0.069299	0.000259	6071001000	10497
721	6071001100	0.086202	0.000411	6071001100	12366
722	6071001200	0.052025	0.000149	6071001200	4381
723	6071001301	0.083164	0.000262	6071001301	10264
724	6071001303	0.091755	0.000351	6071001303	14549
725	6071001304	0.082779	0.000407	6071001304	6056
726	6071001400	0.042562	0.000112	6071001400	2299
727	6071001500	0.084991	0.000257	6071001500	12684
728	6071001600	0.253729	0.001197	6071001600	7206
729	6071001701	0.088576	0.000477	6071001701	17325
730	6071001702	0.067554	0.000241	6071001702	4693
731	6071001703	0.055829	0.000184	6071001703	5412
732	6071001801	0.077734	0.00034	6071001801	13752
733	6071001802	0.136289	0.000615	6071001802	18429
734	6071001803	0.127907	0.000907	6071001803	2581
735	6071001900	0.398664	0.006319	6071001900	18326
736	6071002002	0.123773	0.000849	6071002002	10451
737	6071002003	0.12896	0.000902	6071002003	13155
738	6071002004	0.084723	0.000381	6071002004	8772
739	6071002005	0.111823	0.000714	6071002005	19690
740	6071002006	0.099448	0.00053	6071002006	10822
741	6071002007	0.20865	0.001425	6071002007	19757
742	6071002008	0.109454	0.000639	6071002008	10708
743	6071002009	0.243315	0.002571	6071002009	13831
744	6071002010	0.126653	0.000722	6071002010	4546
745	6071002100	0.244057	0.002354	6071002100	23541
746	6065044907	0.046604	0.000126	6065044907	4078
747	6065044909	0.18197	0.001831	6065044909	5984
748	6065044910	0.091242	0.000283	6065044910	3394
749	6065044911	0.129251	0.00054	6065044911	4871
750	6065044912	0.158258	0.001182	6065044912	6426
751	6065044913	0.111312	0.000697	6065044913	5287
752	6065044914	0.432511	0.002974	6065044914	7943
753	6065044915	0.046652	0.000128	6065044915	5300
754	6065044916	0.063327	0.000248	6065044916	3435
755	6065045000	0.086687	0.000357	6065045000	4352
756	6065045103	0.269209	0.002282	6065045103	3527
757	6065045105	0.092008	0.00052	6065045105	3945
758	6065045106	0.13498	0.00047	6065045106	5338
759	6037272301	0.038511	0.000057	6037272301	3283
760	6037273200	0.034549	0.000062	6037273200	4363
761	6037273900	0.04201	0.000087	6037273900	4152
762	6037275302	0.055261	0.000176	6037275302	4052
763	6037275520	0.019092	0.000022	6037275520	2711
764	6037276000	0.067291	0.000234	6037276000	5334
765	6037276400	0.047263	0.000125	6037276400	3918
766	6037277400	0.031954	0.000063	6037277400	4798
767	6037291300	0.079227	0.000215	6037291300	2715
768	6037293201	0.041637	0.000106	6037293201	6540
769	6037293301	0.04152	0.000082	6037293301	2977
770	6037293304	0.030344	0.000056	6037293304	4207
771	6037294410	0.038828	0.00008	6037294410	3854
772	6037294700	0.153041	0.000569	6037294700	3270
773	6037294810	0.022496	0.00003	6037294810	4039
774	6037295101	0.115545	0.000711	6037295101	5188
775	6037296220	0.029018	0.000052	6037296220	3605
776	6037296400	0.081673	0.000202	6037296400	6294
777	6037297200	0.044173	0.000109	6037297200	8011
778	6037297400	0.054733	0.000181	6037297400	3615
779	6037574601	0.058275	0.000125	6037574601	1714
780	6037575801	0.025763	0.000042	6037575801	2721
781	6065010000	0.255491	0.001011	6065010000	1956
782	6065010100	0.063611	0.00025	6065010100	2830
783	6065010200	0.308428	0.00115	6065010200	3653
784	6065010300	0.064413	0.000256	6065010300	2561
785	6065010400	0.068725	0.000254	6065010400	2433
786	6065010500	0.139287	0.000514	6065010500	1726
787	6065010600	0.063639	0.00025	6065010600	2179
788	6065010700	1.448789	0.006211	6065010700	1229
789	6065010800	0.063486	0.000249	6065010800	1487
790	6065010900	0.574766	0.002276	6065010900	1304
791	6065030100	0.111269	0.000484	6065030100	7907
792	6065030200	0.155493	0.000566	6065030200	4682
793	6065030300	0.086628	0.000246	6065030300	4845
794	6065030400	0.070053	0.000268	6065030400	5966
795	6065030501	0.060502	0.000183	6065030501	4529
796	6065030502	0.077397	0.000184	6065030502	2103
797	6037132000	0.067198	0.00028	6037132000	6115
798	6037132100	0.046462	0.000126	6037132100	4935
799	6037132300	0.049431	0.000125	6037132300	5684
800	6037132500	0.047964	0.000131	6037132500	7076
801	6037132700	0.049226	0.000133	6037132700	4844
802	6037132900	0.063325	0.000127	6037132900	3481
803	6037133000	0.04212	0.000099	6037133000	4011
804	6037133100	0.051899	0.000146	6037133100	4981
805	6037134000	0.048366	0.00013	6037134000	6930
806	6037134101	0.041407	0.000104	6037134101	4645
807	6037134103	0.051932	0.0001	6037134103	3986
808	6037134104	0.030989	0.000059	6037134104	4274
809	6037134201	0.049792	0.000145	6037134201	3919
810	6037134302	0.04577	0.000124	6037134302	3618
811	6037134303	0.052571	0.000153	6037134303	4633
812	6037134304	0.040039	0.000098	6037134304	2838
813	6037134305	0.025679	0.000035	6037134305	4142
814	6037134306	0.031534	0.000061	6037134306	3458
815	6037134401	0.122646	0.00053	6037134401	6225
816	6037134421	0.058164	0.000211	6037134421	3877
817	6037134422	0.079724	0.000228	6037134422	4512
818	6037134510	0.040918	0.000094	6037134510	6431
819	6037134520	0.040903	0.000096	6037134520	5401
820	6037134710	0.029604	0.000055	6037134710	5229
821	6037134720	0.040804	0.000094	6037134720	4490
822	6037134800	0.057966	0.000185	6037134800	5531
823	6037134901	0.047018	0.000101	6037134901	2962
824	6037134902	0.080991	0.000403	6037134902	7385
825	6037135102	0.055072	0.000164	6037135102	3333
826	6037135111	0.040053	0.000101	6037135111	3007
827	6037135112	0.063516	0.000188	6037135112	6011
828	6037135201	0.053749	0.000149	6037135201	2449
829	6037135202	0.053754	0.000176	6037135202	4283
830	6037135203	0.097847	0.000432	6037135203	6996
831	6037137000	0.098154	0.000292	6037137000	4583
832	6037301300	0.060537	0.000115	6037301300	1988
833	6037301400	0.057155	0.000158	6037301400	3653
834	6037301501	0.042431	0.000057	6037301501	1827
835	6037301502	0.046301	0.000069	6037301502	7345
836	6037301601	0.079861	0.000218	6037301601	6987
837	6037301602	0.047634	0.000095	6037301602	4148
838	6037301701	0.047524	0.000087	6037301701	2828
839	6037301702	0.036532	0.000079	6037301702	6044
840	6037301800	0.044141	0.000118	6037301800	7801
841	6037301900	0.052845	0.000109	6037301900	7227
842	6037302001	0.032357	0.000056	6037302001	7937
843	6037302002	0.029358	0.000049	6037302002	3444
844	6037302102	0.056078	0.0001	6037302102	6977
845	6037302103	0.02879	0.000053	6037302103	6279
846	6037302104	0.035159	0.000054	6037302104	4182
847	6037302201	0.03351	0.000047	6037302201	3577
848	6037302202	0.034236	0.000049	6037302202	5830
849	6037302301	0.041977	0.000067	6037302301	3516
850	6037302302	0.037813	0.000062	6037302302	6034
851	6037302400	0.053325	0.000136	6037302400	6249
852	6037302501	0.03664	0.000068	6037302501	9466
853	6037302502	0.062243	0.000137	6037302502	7925
854	6037310100	0.173834	0.001282	6037310100	5320
855	6037310200	0.06301	0.000198	6037310200	9499
856	6037310300	0.056816	0.000102	6037310300	2899
857	6037310400	0.064664	0.000137	6037310400	3390
858	6037310500	0.11788	0.000417	6037310500	3474
859	6037310600	0.070739	0.000187	6037310600	8618
860	6037310701	0.034749	0.000051	6037310701	2162
861	6037310702	0.041233	0.000103	6037310702	6210
862	6037310703	0.048314	0.000098	6037310703	5030
863	6037310800	0.072587	0.00021	6037310800	4769
864	6037310900	0.065231	0.00021	6037310900	6719
865	6037311000	0.046201	0.000129	6037311000	3701
866	6037311100	0.053162	0.000167	6037311100	3863
867	6037531602	0.030323	0.000043	6037531602	4407
868	6037531603	0.025603	0.000041	6037531603	3539
869	6037531604	0.024823	0.000036	6037531604	3742
870	6037531701	0.036011	0.000061	6037531701	5546
871	6037531702	0.037042	0.000066	6037531702	4673
872	6037531800	0.040294	0.000059	6037531800	5274
873	6037531901	0.03631	0.000076	6037531901	6402
874	6037531902	0.035273	0.00007	6037531902	4040
875	6037532001	0.053232	0.000135	6037532001	3182
876	6037532002	0.043937	0.000081	6037532002	3109
877	6037532101	0.048164	0.000138	6037532101	6593
878	6037532102	0.040558	0.000098	6037532102	3501
879	6037532200	0.08108	0.000269	6037532200	6773
880	6037532302	0.097598	0.000318	6037532302	4584
881	6037532303	0.140438	0.000728	6037532303	4453
882	6037532304	0.152484	0.000837	6037532304	3877
883	6037532400	0.210884	0.001255	6037532400	91
884	6037532500	0.058805	0.000106	6037532500	4343
885	6037532603	0.031827	0.000058	6037532603	3492
886	6037532604	0.024847	0.000025	6037532604	2996
887	6037532605	0.030313	0.000051	6037532605	3745
888	6037532606	0.022618	0.000026	6037532606	4390
889	6037532700	0.042444	0.000081	6037532700	2777
890	6037532800	0.029861	0.000053	6037532800	4387
891	6037532900	0.034584	0.000075	6037532900	6389
892	6037533000	0.048948	0.000094	6037533000	7166
893	6037533103	0.024106	0.000033	6037533103	3892
894	6037533104	0.023406	0.000033	6037533104	4219
895	6037533105	0.017632	0.000018	6037533105	2787
896	6037533106	0.024553	0.000029	6037533106	1820
897	6037533107	0.03133	0.000032	6037533107	3781
898	6037533201	0.029447	0.000038	6037533201	2992
899	6037533202	0.026953	0.000031	6037533202	2862
900	6037533203	0.028037	0.000036	6037533203	2344
901	6037533300	0.02716	0.000032	6037533300	3778
902	6059001801	0.06801	0.000172	6059001801	5121
903	6059001802	0.043708	0.000104	6059001802	7400
904	6059001901	0.035825	0.000079	6059001901	2703
905	6059001902	0.036369	0.000081	6059001902	2927
