OBJECTID	tract	SHAPE_Length	SHAPE_Area	density	Tract_1	Population
469	6037573500	0.173179	0.000846	1182.003662	6037573500	1
470	6037573600	0.061942	0.000235	25271280	6037573600	5955
471	6037573700	0.055146	0.000168	26348722	6037573700	4449
472	6037573800	0.054405	0.000149	28429510	6037573800	4240
473	6037573901	0.119564	0.00033	0	6037573901	0
474	6037573902	0.046036	0.000076	29430586	6037573902	2242
475	6037574000	0.06038	0.000179	28578832	6037574000	5129
476	6037574100	0.063485	0.000175	27871074	6037574100	4896
477	6037574201	0.046764	0.000127	23606248	6037574201	3000
478	6037574202	0.060532	0.000127	16467898	6037574202	2103
479	6037574300	0.074154	0.000239	23355654	6037574300	5598
480	6037574400	0.074353	0.000325	15668897	6037574400	5106
481	6037574901	0.052991	0.00013	27213814	6037574901	3538
482	6037574902	0.038693	0.000079	59325224	6037574902	4730
483	6037575001	0.047438	0.000091	33787732	6037575001	3092
484	6037575002	0.046125	0.000093	48806060	6037575002	4548
485	6037575101	0.031206	0.000041	126301976	6037575101	5196
486	6037575102	0.028999	0.000039	122579000	6037575102	4810
487	6037575103	0.027981	0.000048	112932640	6037575103	5480
488	6037575201	0.032087	0.000055	91374664	6037575201	5085
489	6037575202	0.027896	0.000039	134110864	6037575202	5347
490	6037575300	0.031818	0.000062	79181008	6037575300	4981
491	6037575401	0.038173	0.000085	64284372	6037575401	5476
492	6037575402	0.02344	0.000032	115933984	6037575402	3758
493	6037575500	0.054727	0.000135	1856551.875	6037575500	252
494	6037700100	0.050766	0.000114	89635784	6037700100	10257
495	6037700200	0.040916	0.000066	97243544	6037700200	6499
496	6037700300	0.040716	0.000056	100923440	6037700300	5670
497	6037700400	0.066384	0.000134	39360364	6037700400	5296
498	6037700500	0.059055	0.000103	77009224	6037700500	7994
499	6037700600	0.135015	0.000545	10346099	6037700600	5642
500	6037700700	0.095744	0.000343	10180152	6037700700	3495
501	6037106643	0.102168	0.000429	8731756	6037106643	3747
502	6037107010	0.039591	0.000066	48151000	6037107010	3225
503	6037107020	0.044657	0.000096	44684900	6037107020	4299
504	6037108101	0.040497	0.000091	24615150	6037108101	2251
505	6037108102	0.0542	0.000203	17329234	6037108102	3527
506	6037108103	0.10546	0.000263	13336015	6037108103	3508
507	6037108104	0.045364	0.000088	19344834	6037108104	1716
508	6037108200	0.146473	0.000902	5360473	6037108200	4838
509	6037109100	0.055613	0.00014	17474724	6037109100	2450
510	6037109200	0.047297	0.00012	25745554	6037109200	3111
511	6037109300	0.056952	0.000146	23256924	6037109300	3408
512	6037109400	0.063755	0.000179	27214958	6037109400	4873
513	6037109500	0.049342	0.00009	31756394	6037109500	2870
514	6037109601	0.048356	0.000139	23740024	6037109601	3302
515	6037109602	0.046622	0.000127	32209434	6037109602	4114
516	6037109700	0.058494	0.00016	25493612	6037109700	4088
517	6037109800	0.062118	0.000166	33334928	6037109800	5543
518	6037111100	0.063157	0.000237	22495068	6037111100	5346
519	6037111201	0.063156	0.000177	14426695	6037111201	2556
520	6037111202	0.067014	0.000175	27362716	6037111202	4795
521	6037111203	0.088673	0.000347	18857466	6037111203	6562
522	6037111204	0.076878	0.000331	17365810	6037111204	5756
523	6037111301	0.067994	0.000195	34343140	6037111301	6714
524	6037111302	0.080341	0.000211	24886654	6037111302	5269
525	6037111400	0.055684	0.000184	38658540	6037111400	7132
526	6037113100	0.109297	0.000589	10595078	6037113100	6244
527	6037113202	0.212409	0.001048	4409258	6037113202	4623
528	6037113211	0.116567	0.000692	5546687	6037113211	3839
529	6037113212	0.044582	0.000097	31250304	6037113212	3050
530	6037113213	0.054183	0.000129	33802016	6037113213	4394
531	6037113231	0.135604	0.000441	4758963.5	6037113231	2103
532	6037113232	0.072113	0.00023	16943184	6037113232	3907
533	6037113233	0.049084	0.000114	54175788	6037113233	6222
534	6037113234	0.049839	0.000102	41293916	6037113234	4224
535	6037113301	0.065289	0.000221	8626872	6037113301	1915
536	6059075806	0.056822	0.000199	29253068	6059075806	5839
537	6059075807	0.05785	0.000157	29466866	6059075807	4640
538	6059075808	0.05808	0.000154	20838246	6059075808	3226
539	6059075809	0.091465	0.000317	9857448	6059075809	3130
540	6059075810	0.070448	0.000232	13220806	6059075810	3078
541	6059075811	0.046415	0.000115	28648734	6059075811	3311
542	6059075812	0.04883	0.000155	42753600	6059075812	6651
543	6059075813	0.073471	0.000282	18215720	6059075813	5139
544	6059075814	0.092153	0.000212	16505428	6059075814	3500
545	6059075815	0.054031	0.000139	35089288	6059075815	4910
546	6059075816	0.067695	0.000109	32695450	6059075816	3577
547	6059075901	0.048856	0.000124	35905760	6059075901	4461
548	6059075902	0.053563	0.000183	37198244	6059075902	6825
549	6059076000	0.077939	0.000314	27804490	6059076000	8752
550	6059076101	0.090862	0.000395	13321287	6059076101	5264
551	6059076102	0.065171	0.000219	31572266	6059076102	6924
552	6059076103	0.055402	0.000163	52817892	6059076103	8639
553	6059076204	0.116638	0.000621	8628292	6059076204	5360
554	6059076205	0.057167	0.00016	38825544	6059076205	6228
555	6059076206	0.06069	0.000188	23574162	6059076206	4448
556	6037231220	0.040426	0.000093	37519532	6037231220	3518
557	6037273600	0.033045	0.000055	44691828	6037273600	2469
558	6037275311	0.054745	0.000115	43691100	6037275311	5065
559	6037276602	0.072576	0.000153	52620556	6037276602	8091
560	6037294900	0.107495	0.000239	13592018	6037294900	3262
561	6037296500	0.042443	0.00009	41999512	6037296500	3796
562	6037296900	0.046938	0.000109	75005112	6037296900	8250
563	6037543503	0.059607	0.000163	34513256	6037543503	5643
564	6037543603	0.052849	0.000144	28394628	6037543603	4116
565	6037575901	0.028072	0.000045	84529456	6037575901	3825
566	6037576200	0.034728	0.000069	81481664	6037576200	5652
567	6037576502	0.023931	0.00003	168508832	6037576502	5092
568	6037576902	0.034305	0.000068	115560384	6037576902	7877
569	6037577400	0.036668	0.000062	49306332	6037577400	3092
570	6037577602	0.053223	0.000132	25499496	6037577602	3390
571	6037127101	0.041784	0.000096	72026576	6037127101	6969
572	6037127102	0.037031	0.000085	57805936	6037127102	4940
573	6037127210	0.059145	0.000145	34807684	6037127210	5058
574	6037127220	0.032031	0.000064	77629664	6037127220	5020
575	6037127300	0.047304	0.000131	37927780	6037127300	4975
576	6037127400	0.054139	0.000117	36660488	6037127400	4291
577	6037127510	0.129187	0.000506	8416709	6037127510	4261
578	6037127520	0.02362	0.000034	102321632	6037127520	3534
579	6037127601	0.039067	0.000087	68400120	6037127601	5965
580	6037127602	0.03827	0.000085	75904032	6037127602	6490
581	6037127710	0.053769	0.000152	44428104	6037127710	6755
582	6037127801	0.049204	0.000125	62493248	6037127801	7838
583	6037127802	0.049194	0.000126	53951868	6037127802	6808
584	6037127910	0.03201	0.000063	77221480	6037127910	4898
585	6037127920	0.03181	0.000062	65091780	6037127920	4078
586	6037128100	0.049511	0.000127	64034908	6037128100	8145
587	6037128210	0.029716	0.000053	97398064	6037128210	5194
588	6037128220	0.030217	0.000053	58140788	6037128220	3100
589	6037128302	0.038024	0.000066	71861256	6037128302	4763
590	6037128303	0.029223	0.000039	103778504	6037128303	4087
591	6037128400	0.070165	0.000169	24184154	6037128400	4101
592	6037128500	0.049187	0.000138	37204812	6037128500	5166
593	6037128600	0.04871	0.000136	45241104	6037128600	6168
594	6037128800	0.054674	0.000143	47886520	6037128800	6889
595	6037128910	0.054312	0.000129	29062952	6037128910	3775
596	6037131010	0.042507	0.000102	58462436	6037131010	5999
597	6037131020	0.050764	0.00014	37015696	6037131020	5184
598	6037131100	0.041835	0.000107	28520510	6037131100	3067
599	6037131200	0.042817	0.00011	28899792	6037131200	3181
600	6037131300	0.042712	0.000111	42944400	6037131300	4781
601	6037131400	0.04214	0.000106	48546020	6037131400	5161
602	6037131600	0.059431	0.000213	22367732	6037131600	4779
603	6037131700	0.051218	0.000133	55435280	6037131700	7400
604	6037131800	0.049232	0.000126	36990948	6037131800	4664
605	6037131900	0.049616	0.000126	30246938	6037131900	3840
606	6037406601	0.056864	0.00019	26503460	6037406601	5045
607	6037406602	0.055965	0.000153	31942230	6037406602	4910
608	6037406700	0.096538	0.000377	23920728	6037406700	9036
609	6037406800	0.077014	0.000179	26444820	6037406800	4740
610	6037406900	0.059959	0.000192	42658436	6037406900	8211
611	6037407001	0.047388	0.000108	53881716	6037407001	5828
612	6037407002	0.074166	0.00029	13306098	6037407002	3870
613	6037407101	0.047886	0.000109	48028616	6037407101	5277
614	6037407102	0.045068	0.000094	59744196	6037407102	5621
615	6037407200	0.063306	0.000142	52786676	6037407200	7519
616	6037407301	0.046937	0.000097	48676584	6037407301	4727
617	6037407302	0.037251	0.000078	44051624	6037407302	3440
618	6037407400	0.031843	0.000061	33582884	6037407400	2050
619	6037407500	0.073734	0.000209	38606316	6037407500	8070
620	6037407600	0.059035	0.000169	50126304	6037407600	8513
621	6037407701	0.047535	0.000106	55098024	6037407701	5864
622	6037407702	0.073116	0.000196	33084840	6037407702	6496
623	6037407800	0.09586	0.000407	20619792	6037407800	8402
624	6037407900	0.053254	0.000146	41107256	6037407900	6012
625	6037408001	0.111921	0.000658	12406587	6037408001	8165
626	6037408002	0.063354	0.000192	39380864	6037408002	7575
627	6037408101	0.069724	0.000181	45902984	6037408101	8312
628	6037408102	0.063572	0.000194	46245096	6037408102	8986
629	6037408132	0.057992	0.000161	64908472	6037408132	10469
630	6037408133	0.05422	0.000108	52947592	6037408133	5750
631	6037408134	0.035684	0.000083	35203416	6037408134	2952
632	6037408135	0.055835	0.000107	40656184	6037408135	4390
633	6037408202	0.205782	0.001021	2399367.25	6037408202	2452
634	6037408211	0.129578	0.000775	7667475.5	6037408211	5947
635	6037408212	0.068621	0.000284	14959071	6037408212	4262
636	6037408301	0.066886	0.000201	27921860	6037408301	5628
637	6037408302	0.100167	0.000323	11278271	6037408302	3646
638	6037408303	0.078666	0.00017	23152764	6037408303	3948
639	6037408401	0.051531	0.00011	37073044	6037408401	4107
640	6037408402	0.186914	0.001194	4577322.5	6037408402	5469
641	6037404501	0.043088	0.000081	31890888	6037404501	2609
642	6037404502	0.049893	0.00013	60887364	6037404502	7962
643	6037404600	0.400846	0.00239	604849	6037404600	1446
644	6037404701	0.053061	0.00015	39613480	6037404701	5975
645	6037404702	0.049102	0.000107	58568432	6037404702	6307
646	6037404703	0.075466	0.000129	26361138	6037404703	3406
647	6037404801	0.053031	0.000137	50721148	6037404801	6949
648	6037404802	0.049283	0.000097	46660300	6037404802	4569
649	6037404803	0.047772	0.000055	34663572	6037404803	1930
650	6037404901	0.048579	0.000123	45793344	6037404901	5672
651	6037404902	0.033934	0.000068	55045008	6037404902	3793
652	6037404903	0.030479	0.000053	54858192	6037404903	2927
653	6037405001	0.059951	0.000163	38254788	6037405001	6265
654	6037405002	0.039021	0.000087	37003692	6037405002	3247
655	6037405101	0.045331	0.000109	50556792	6037405101	5532
656	6037405102	0.048243	0.000091	53563200	6037405102	4881
657	6037405201	0.054442	0.000134	37894064	6037405201	5102
658	6037405202	0.041583	0.000096	49970092	6037405202	4808
659	6037405203	0.041779	0.000071	46824076	6037405203	3367
660	6037405300	0.105627	0.000247	35992904	6037405300	8892
661	6037405400	0.06313	0.000131	33928332	6037405400	4466
662	6037405500	0.060412	0.00018	36735988	6037405500	6622
663	6037405600	0.072515	0.000208	24675812	6037405600	5134
664	6037405700	0.069664	0.000243	35084640	6037405700	8530
665	6037405800	0.066711	0.000182	31233124	6037405800	5688
666	6037405900	0.0498	0.000127	30530622	6037405900	3900
667	6037406000	0.077778	0.000181	27374760	6037406000	4955
668	6037406101	0.054474	0.000134	22007804	6037406101	2959
669	6037406102	0.057448	0.000157	36365032	6037406102	5728
670	6037406200	0.082457	0.000195	27612054	6037406200	5396
671	6037406300	0.095501	0.000488	10472478	6037406300	5117
672	6037406402	0.049357	0.000093	21844014	6037406402	2051
673	6037406411	0.04675	0.000073	29062858	6037406411	2140
674	6037406412	0.048264	0.000125	19032436	6037406412	2390
675	6037406500	0.064973	0.000209	31703078	6037406500	6645
676	6037501802	0.041565	0.000077	41938312	6037501802	3255
677	6037501900	0.052681	0.000133	29720044	6037501900	3981
678	6037502001	0.044285	0.000097	41721572	6037502001	4048
679	6037502002	0.070299	0.000192	36446484	6037502002	7033
680	6037502100	0.061699	0.000188	31353212	6037502100	5917
681	6037502200	0.058219	0.000171	37613336	6037502200	6467
682	6037502301	0.054453	0.000161	33613864	6037502301	5414
683	6037502302	0.037419	0.000058	51779044	6037502302	3008
684	6037502401	0.039605	0.000091	49844892	6037502401	4552
685	6037502402	0.038301	0.000085	48984912	6037502402	4173
686	6037502500	0.084228	0.000376	10814937	6037502500	4076
687	6037502601	0.052636	0.000183	38618452	6037502601	7090
688	6037502602	0.048911	0.000123	36100588	6037502602	4474
689	6037502700	0.132012	0.000695	10314210	6037502700	7177
690	6037502800	0.150221	0.000585	14744842	6037502800	8627
691	6037502901	0.046025	0.000123	43294180	6037502901	5348
692	6037502902	0.085398	0.000374	10095498	6037502902	3777
693	6037503000	0.047123	0.000129	45626704	6037503000	5924
694	6037503101	0.073786	0.000211	33828384	6037503101	7152
695	6037503102	0.056486	0.000161	46312872	6037503102	7463
696	6037503201	0.045886	0.000127	29985774	6037503201	3814
697	6037503202	0.050964	0.000111	35351940	6037503202	3955
698	6037503301	0.0438	0.000101	31993886	6037503301	3257
699	6037503302	0.055142	0.000149	42038308	6037503302	6285
700	6037503401	0.056732	0.000188	33259994	6037503401	6269
701	6037503402	0.054072	0.000154	24800270	6037503402	3821
702	6037503501	0.067398	0.000152	41027896	6037503501	6274
703	6037503502	0.055584	0.000118	33091762	6037503502	3926
704	6037503601	0.051227	0.000142	29129394	6037503601	4139
705	6037503602	0.076961	0.000326	11474003	6037503602	3745
706	6037503701	0.048991	0.000112	40848056	6037503701	4603
707	6037503702	0.058849	0.00017	28888140	6037503702	4935
708	6037503703	0.06451	0.000254	29092440	6037503703	7391
709	6037503801	0.055068	0.000125	32779556	6037503801	4099
710	6037503802	0.047754	0.000129	38244740	6037503802	4956
711	6071000805	0.116543	0.000547	14184261	6071000805	7760
712	6071000806	0.104808	0.000495	14433883	6071000806	7158
713	6071000807	0.124973	0.000781	8216244.5	6071000807	6424
714	6071000808	0.071513	0.000265	22332158	6071000808	5921
715	6071000809	0.121195	0.000668	13051644	6071000809	8720
716	6071000810	0.126806	0.00053	23965636	6071000810	12705
717	6071000811	0.077674	0.000263	30893826	6071000811	8126
718	6071000812	0.099323	0.000269	13574205	6071000812	3657
719	6071000900	0.084927	0.000416	27925388	6071000900	11623
720	6071001000	0.069299	0.000259	40415888	6071001000	10497
721	6071001100	0.086202	0.000411	30025374	6071001100	12366
722	6071001200	0.052025	0.000149	29392150	6071001200	4381
723	6071001301	0.083164	0.000262	39091952	6071001301	10264
724	6071001303	0.091755	0.000351	41399300	6071001303	14549
725	6071001304	0.082779	0.000407	14872563	6071001304	6056
726	6071001400	0.042562	0.000112	20498052	6071001400	2299
727	6071001500	0.084991	0.000257	49348296	6071001500	12684
728	6071001600	0.253729	0.001197	6019871	6071001600	7206
729	6071001701	0.088576	0.000477	36309336	6071001701	17325
730	6071001702	0.067554	0.000241	19401228	6071001702	4693
731	6071001703	0.055829	0.000184	29354080	6071001703	5412
732	6071001801	0.077734	0.00034	40446912	6071001801	13752
733	6071001802	0.136289	0.000615	29953812	6071001802	18429
734	6071001803	0.127907	0.000907	2844925.5	6071001803	2581
735	6071001900	0.398664	0.006319	2900069	6071001900	18326
736	6071002002	0.123773	0.000849	12300845	6071002002	10451
737	6071002003	0.12896	0.000902	14576313	6071002003	13155
738	6071002004	0.084723	0.000381	22969412	6071002004	8772
739	6071002005	0.111823	0.000714	27560668	6071002005	19690
740	6071002006	0.099448	0.00053	20418318	6071002006	10822
741	6071002007	0.20865	0.001425	13858791	6071002007	19757
742	6071002008	0.109454	0.000639	16736844	6071002008	10708
743	6071002009	0.243315	0.002571	5379456.5	6071002009	13831
744	6071002010	0.126653	0.000722	6290148.5	6071002010	4546
745	6071002100	0.244057	0.002354	9999978	6071002100	23541
746	6065044907	0.046604	0.000126	32227244	6065044907	4078
747	6065044909	0.18197	0.001831	3266445.5	6065044909	5984
748	6065044910	0.091242	0.000283	11951211	6065044910	3394
749	6065044911	0.129251	0.00054	9008547	6065044911	4871
750	6065044912	0.158258	0.001182	5435354.5	6065044912	6426
751	6065044913	0.111312	0.000697	7579882.5	6065044913	5287
752	6065044914	0.432511	0.002974	2670622	6065044914	7943
753	6065044915	0.046652	0.000128	41276132	6065044915	5300
754	6065044916	0.063327	0.000248	13834180	6065044916	3435
755	6065045000	0.086687	0.000357	12178477	6065045000	4352
756	6065045103	0.269209	0.002282	1545256.75	6065045103	3527
757	6065045105	0.092008	0.00052	7577204	6065045105	3945
758	6065045106	0.13498	0.00047	11357118	6065045106	5338
759	6037272301	0.038511	0.000057	56721780	6037272301	3283
760	6037273200	0.034549	0.000062	69992216	6037273200	4363
761	6037273900	0.04201	0.000087	47390280	6037273900	4152
762	6037275302	0.055261	0.000176	22968230	6037275302	4052
763	6037275520	0.019092	0.000022	119177928	6037275520	2711
